ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
122,2563,ธันวาคม,3451d9016,SR665143,ภ.1,หมู่ 3 แก่งหลวง,เกาะสำโรง,เมืองกาญจนบุรี,กาญจนบุรี,KRI-SR665143,172.16.0.42," 3,597.17 "," 57,883.27 ",764,178
123,2563,ธันวาคม,3451d9017,SR665145,ภ.1,หมู่ 6 ชายทุ่ง,เกาะสำโรง,เมืองกาญจนบุรี,กาญจนบุรี,KRI-SR665145,172.16.0.50," 16,350.53 "," 338,866.24 ",1817,115
124,2563,ธันวาคม,3451d9023,SR707809,ภ.1,หมู่ 1 ท่ากระบือ,เกาะสำโรง,เมืองกาญจนบุรี,กาญจนบุรี,KRI-SR707809,172.16.0.90," 6,723.39 "," 149,244.01 ",1596,258
125,2563,ธันวาคม,3451d9027,SR771747,ภ.1,หมู่ 9 ท่าแล่นพัฒนา,เกาะสำโรง,เมืองกาญจนบุรี,กาญจนบุรี,KRI-SR771747,172.16.0.106," 43,627.57 "," 991,039.61 ",2992,158
126,2563,ธันวาคม,3451d9014,SR665133,ภ.1,หมู่ 4 ดอนปรก,ทุ่งสมอ,พนมทวน,กาญจนบุรี,KRI-SR665133,172.16.0.26," 21,807.15 "," 412,838.00 ",2279,128
127,2563,ธันวาคม,3451d9203,SR665132,ภ.1,หมู่ 2 ตรอกสะเดา,ทุ่งสมอ,พนมทวน,กาญจนบุรี,KRI-SR665132,172.16.6.234," 3,583.75 "," 49,313.01 ",1339,258
128,2563,ธันวาคม,3451d9025,SR768194,ภ.1,หมู่ 1 นาตาหมื่น,ทุ่งสมอ,พนมทวน,กาญจนบุรี,KRI-SR768194,172.16.3.2," 7,787.81 "," 153,704.47 ",1057,73
129,2563,ธันวาคม,3451d9028,SR664844,ภ.1,หมู่ 4 โป่งนก,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664844,172.16.0.2," 29,380.94 "," 403,771.66 ",1395,208
130,2563,ธันวาคม,3451d9000,SR664842,ภ.1,หมู่ 2 หนองผู้เฒ่า,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664842,172.16.0.114," 16,764.44 "," 364,874.09 ",1534,158
131,2563,ธันวาคม,3451d9008,SR664868,ภ.1,หมู่ 2 หนองปากดง,หนองไผ่,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664868,172.16.0.178," 9,056.29 "," 187,010.32 ",1320,198
132,2563,ธันวาคม,3451d9020,SR665205,ภ.1,หมู่ 7 บ้านหนองหวาย,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR665205,172.16.0.250," 9,432.39 "," 179,331.29 ",533,66
133,2563,ธันวาคม,3451d9006,SR664857,ภ.1,หมู่ 11 รางพลวง,กลอนโด,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664857,172.16.0.162," 33,626.96 "," 609,096.05 ",3002,115
134,2563,ธันวาคม,3451d9001,SR664848,ภ.1,หมู่ 9 พุกร่าง,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664848,172.16.0.122," 4,132.28 "," 83,836.81 ",422,121
135,2563,ธันวาคม,3451d9009,SR664869,ภ.1,หมู่ 3 หินแด้น,หนองไผ่,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664869,172.16.0.186," 6,966.84 "," 207,624.37 ",743,67
136,2563,ธันวาคม,3451d9012,SR664872,ภ.1,หมู่ 6 สี่แยก,หนองไผ่,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664872,172.16.0.210," 14,703.20 "," 330,698.41 ",1799,165
137,2563,ธันวาคม,3451d9022,SR707473,ภ.1,หมู่ 8 ดอนสว่าง,กลอนโด,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR707473,172.16.1.10," 10,418.96 "," 223,722.97 ",1068,110
138,2563,ธันวาคม,3451d9004,SR664854,ภ.1,หมู่ 7 ย่านเจ้า,กลอนโด,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664854,172.16.0.146," 23,287.60 "," 339,930.22 ",1120,111
139,2563,ธันวาคม,3451d9002,SR664849,ภ.1,หมู่ 11 หนองสะแกรวม,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664849,172.16.0.130," 8,215.13 "," 113,768.97 ",675,100
140,2563,ธันวาคม,3451d9010,SR664870,ภ.1,หมู่ 4 ท่าพยอม,หนองไผ่,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664870,172.16.0.194," 4,878.99 "," 111,535.46 ",1166,213
141,2563,ธันวาคม,3451d9011,SR664871,ภ.1,หมู่ 5 หนองไผ่เดิม,หนองไผ่,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664871,172.16.0.202," 7,471.43 "," 222,192.58 ",778,91
142,2563,ธันวาคม,3451d9021,SR707471,ภ.1,หมู่ 3 แหลมทอง,กลอนโด,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR707471,172.16.1.2," 13,741.37 "," 322,345.13 ",1210,152
143,2563,ธันวาคม,3461d9029,SR664915,ภ.1,หมู่ 7 ดอนขลุบ,ท่าตะคร้อ,ท่าม่วง,กาญจนบุรี,KRI-SR664915,172.16.6.178," 23,570.11 "," 503,998.55 ",2504,188
144,2563,ธันวาคม,3461d9031,SR768715,ภ.1,หมู่ 2 หลังวัด,ท่าตะคร้อ,ท่าม่วง,กาญจนบุรี,KRI-SR768715,172.16.0.98," 23,210.70 "," 375,570.09 ",1548,157
145,2563,ธันวาคม,3451d9007,SR664866,ภ.1,หมู่ 12 หินสีพัฒนา,จรเข้เผือก,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664866,172.16.0.170," 22,308.00 "," 433,516.16 ",1374,106
146,2563,ธันวาคม,4380d9001,SR665634,ภ.2,หมู่ 3 บ้านโนนมะค่า,กุงเก่า,ท่าคันโท,กาฬสินธุ์,KSN1-SR665634,172.16.78.18," 1,568.73 "," 26,324.53 ",333,96
147,2563,ธันวาคม,4380d9020,SR666152,ภ.2,หมู่ 5 หนองโน,โคกเครือ,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666152,172.16.78.170," 26,850.42 "," 693,847.64 ",4202,150
148,2563,ธันวาคม,4380d9018,SR666150,ภ.2,หมู่ 2 หนองไม้ตาย,โคกเครือ,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666150,172.16.78.154," 22,181.58 "," 336,201.89 ",2640,66
149,2563,ธันวาคม,4380d9017,SR666148,ภ.2,หมู่ 12 ศรีสว่าง,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666148,172.16.78.146," 8,082.96 "," 153,318.24 ",1504,105
150,2563,ธันวาคม,4380d9016,SR666147,ภ.2,หมู่ 11 ไชยวาร,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666147,172.16.78.138," 5,579.84 "," 86,942.01 ",382,110
151,2563,ธันวาคม,4380d9015,SR666146,ภ.2,หมู่ 9 ไชยวาร,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666146,172.16.78.130," 1,568.67 "," 23,244.88 ",308,78
152,2563,ธันวาคม,4380d9014,SR666145,ภ.2,หมู่ 6 ไชยวาร,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666145,172.16.78.122," 20,260.13 "," 302,867.20 ",1850,105
153,2563,ธันวาคม,4380d9011,SR666142,ภ.2,หมู่ 2 พรมลี,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666142,172.16.78.98," 2,540.35 "," 44,816.83 ",352,58
154,2563,ธันวาคม,4380d9010,SR666141,ภ.2,หมู่ 1 ศรีสว่าง,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666141,172.16.78.90," 1,143.81 "," 16,542.14 ",316,84
155,2563,ธันวาคม,4380d9008,SR666138,ภ.2,หมู่ 10 โคกเจริญ,หนองกุงศรี,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666138,172.16.78.74," 20,940.92 "," 258,635.01 ",2018,65
156,2563,ธันวาคม,4380d9005,SR666133,ภ.2,หมู่ 3 โคกเจริญ,หนองกุงศรี,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666133,172.16.78.50," 16,978.95 "," 217,467.28 ",2168,107
157,2563,ธันวาคม,4380d9002,SR665635,ภ.2,หมู่ 4 บ้านกุดขอนแก่น,กุงเก่า,ท่าคันโท,กาฬสินธุ์,KSN1-SR665635,172.16.78.26," 3,342.01 "," 55,136.69 ",248,49
158,2563,ธันวาคม,4380d9097,SR769912,ภ.2,หมู่ 7 บ้านดงจันทร์,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,KSN1-SR769912,172.16.81.10," 2,383.95 "," 32,602.11 ",168,8
159,2563,ธันวาคม,4380d9055,SR666211,ภ.2,หมู่ 9 หนองบัวชุม,หนองหิน,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666211,172.16.79.194," 2,423.88 "," 49,155.59 ",780,44
160,2563,ธันวาคม,4380d9054,SR666208,ภ.2,หมู่ 3 สว่างศรีมงคล,หนองหิน,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666208,172.16.79.186," 2,327.19 "," 54,378.57 ",205,35
161,2563,ธันวาคม,4380d9053,SR666207,ภ.2,หมู่ 2 หนองบัวชุม,หนองหิน,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666207,172.16.79.178," 1,816.26 "," 42,043.94 ",221,56
162,2563,ธันวาคม,4380d9043,SR666190,ภ.2,หมู่ 1 คำขาม,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666190,172.16.79.98," 11,941.20 "," 277,921.17 ",939,64
163,2563,ธันวาคม,4380d9032,SR666172,ภ.2,หมู่ 5 ศรีบุญเรือง,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666172,172.16.79.10," 14,537.86 "," 219,509.24 ",1621,94
164,2563,ธันวาคม,4380d9031,SR666170,ภ.2,หมู่ 3 หนองไผ่,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666170,172.16.79.2," 8,660.10 "," 102,914.58 ",561,51
165,2563,ธันวาคม,4380d9028,SR666167,ภ.2,หมู่ 11 นาบง,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666167,172.16.78.234," 1,951.23 "," 55,382.21 ",277,24
166,2563,ธันวาคม,4380d9027,SR666166,ภ.2,หมู่ 9 คำแคน,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666166,172.16.78.226," 6,082.90 "," 77,368.10 ",282,58
167,2563,ธันวาคม,4380d9026,SR666165,ภ.2,หมู่ 8 นาบง,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666165,172.16.78.218," 1,588.56 "," 22,018.39 ",750,102
168,2563,ธันวาคม,4380d9025,SR666164,ภ.2,หมู่ 7 ทับปลา,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666164,172.16.78.210," 18,995.65 "," 212,626.77 ",1596,79
169,2563,ธันวาคม,4380d9024,SR666163,ภ.2,หมู่ 6 คำโอง,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666163,172.16.78.202," 1,942.31 "," 38,023.44 ",378,34
170,2563,ธันวาคม,4380d9023,SR666161,ภ.2,หมู่ 3 นาบง,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666161,172.16.78.194," 15,840.69 "," 268,941.06 ",1159,49
171,2563,ธันวาคม,4380d9022,SR666160,ภ.2,หมู่ 15 หนองไม้ตาย,โคกเครือ,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666160,172.16.78.186," 10,460.96 "," 177,333.69 ",1524,90
172,2563,ธันวาคม,4380d9021,SR666159,ภ.2,หมู่ 13 หนองโน,โคกเครือ,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666159,172.16.78.178," 10,261.71 "," 292,841.54 ",2332,78
173,2563,ธันวาคม,4380d9000,SR665633,ภ.2,หมู่ 2 บ้านสร้างแก้ว,กุงเก่า,ท่าคันโท,กาฬสินธุ์,KSN1-SR665633,172.16.78.10," 19,664.61 "," 283,776.33 ",1711,133
174,2563,ธันวาคม,4380d9004,SR665659,ภ.2,หมู่ 9 บ้านไทยเจริญ,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,KSN1-SR665659,172.16.78.42," 9,382.47 "," 194,130.64 ",1097,55
175,2563,ธันวาคม,4380d9098,SR770702,ภ.2,หมู่ 8 บ้านกุงเก่า,กุงเก่า,ท่าคันโท,กาฬสินธุ์,KSN1-SR770702,172.16.81.18," 33,618.73 "," 465,446.91 ",1176,55
176,2563,ธันวาคม,4380d9078,SR708152,ภ.2,หมู่ 8 บ้านโนนอำนวย,นาตาล,ท่าคันโท,กาฬสินธุ์,KSN1-SR708152,172.16.80.114," 4,680.12 "," 71,144.46 ",557,42
177,2563,ธันวาคม,4380d9077,SR708147,ภ.2,หมู่ 9 บ้านโคกกลาง,กุดจิก,ท่าคันโท,กาฬสินธุ์,KSN1-SR708147,172.16.80.106," 25,477.83 "," 409,798.19 ",2723,113
178,2563,ธันวาคม,4380d9076,SR708145,ภ.2,หมู่ 6 บ้านโคกกลาง,กุดจิก,ท่าคันโท,กาฬสินธุ์,KSN1-SR708145,172.16.80.98," 17,084.44 "," 366,045.62 ",1616,86
179,2563,ธันวาคม,4380d9033,SR666173,ภ.2,หมู่ 6 นาศรีนวล,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666173,172.16.79.18," 11,719.57 "," 249,471.36 ",1342,68
180,2563,ธันวาคม,4380d9038,SR666180,ภ.2,หมู่ 14 หนองไผ่,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666180,172.16.79.58," 14,170.33 "," 242,400.83 ",1364,62
181,2563,ธันวาคม,4380d9034,SR666174,ภ.2,หมู่ 7 โนนสมบูรณ์,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666174,172.16.79.26," 3,305.58 "," 61,180.12 ",512,74
182,2563,ธันวาคม,4380d9037,SR666179,ภ.2,หมู่ 13 น้อยศรีสุข,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666179,172.16.79.50," 21,053.47 "," 482,020.48 ",1392,39
183,2563,ธันวาคม,4380d9030,SR666169,ภ.2,หมู่ 2 หนองโนทอง,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666169,172.16.78.250," 14,708.29 "," 134,484.87 ",1373,76
184,2563,ธันวาคม,4380d9029,SR666168,ภ.2,หมู่ 1 คำถาวร,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666168,172.16.78.242," 13,227.14 "," 239,818.85 ",1728,91
185,2563,ธันวาคม,4380d9081,SR708481,ภ.2,หมู่ 11 นาโก,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR708481,172.16.80.138," 14,604.54 "," 329,582.90 ",1624,52
186,2563,ธันวาคม,4380d9036,SR666177,ภ.2,หมู่ 10 โนนมีกิจ,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666177,172.16.79.42," 3,229.86 "," 57,773.42 ",215,40
187,2563,ธันวาคม,4380d9091,SR708491,ภ.2,หมู่ 12 ประชาสามัคคี,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR708491,172.16.80.218," 21,640.54 "," 432,093.47 ",3124,68
188,2563,ธันวาคม,4380d9048,SR666195,ภ.2,หมู่ 8 ห้วยหินลาด,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666195,172.16.79.138," 3,638.43 "," 68,489.42 ",1339,147
189,2563,ธันวาคม,4380d9047,SR666194,ภ.2,หมู่ 7 หนองแข้,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666194,172.16.79.130," 21,136.39 "," 253,329.43 ",1319,73
190,2563,ธันวาคม,4380d9046,SR666193,ภ.2,หมู่ 5 ภูฮัง,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666193,172.16.79.122," 1,413.11 "," 34,105.30 ",404,43
